user_uuid,question_code,question_text,question_number,category_id,category_name,option_id,option_select,option_code,option_text,block_number,created_at
fb0faf2e-84fc-4c06-9df3-473d0754e861,9_17,"The kitchen CEO has the power: they choose the menu, set the vibe, control the spice level, and who complains about it.. Curious how your setup compares to others? You’re about to help build the stats.  Who cooks in your home most of the time?",,9,Family,,OTHER,9_17_OTHER,Other,4,2025-08-25T18:18:50.566264
fb0faf2e-84fc-4c06-9df3-473d0754e861,9_18,How’s the mess level in your house vs your room?,,9,Family,,B,9_18_B,"B. My room is clean, but the rest of the house is a mess",4,2025-08-06T18:18:50.566267
fb0faf2e-84fc-4c06-9df3-473d0754e861,9_20,"Some people get paid for chores. Some get paid for grades. Some get… nothing. Allowance rules say a lot about how families see effort, trust, and money. Curious how your setup compares to others? You’re about to help build the stats.  Is your allowance based on anything?",,9,Family,,A,9_20_A,A. Housework,4,2025-08-27T18:18:50.566270
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_3,What’s stopping you from using AI more?,,10,Future,,B,10_3_B,B. I’m not sure how to start,1,2025-08-07T18:18:50.566273
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_4,What is your plan with AI?,,10,Future,,C,10_4_C,C. Stop it.,1,2025-08-01T18:18:50.566276
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_5,"If you chose to build it or use it, which role sounds most like you?",,10,Future,,A,10_5_A,"A. Builder (make apps, games, tools, or new AI): Build the tech — AI engineer, developer, machine learning",1,2025-08-16T18:18:50.566279
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_6,Should we stop AI?,,10,Future,,C,10_6_C,C.  Not sure.,1,2025-08-21T18:18:50.566282
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_8,"If you could make good money without a degree, would you skip college? No one path fits all. But asking these questions early? That’s what smart people do.",,10,Future,,OTHER,10_8_OTHER,Other,2,2025-08-06T18:18:50.566285
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_9,Should you learn to weld and make $150k underwater?,,10,Future,,A,10_9_A,"A.  Honestly… yeah. $150k is real money, and I might even enjoy it.",2,2025-08-03T18:18:50.566288
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_10,Plumbing: one of the last jobs robots can’t do (yet). Would you?,,10,Future,,OTHER,10_10_OTHER,Other,2,2025-08-22T18:18:50.566291
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_11,Plenty of sunshine. Plenty of weeds. No robots in sight (yet). Jobs like hand-weeding are open. Would you take one?,,10,Future,,OTHER,10_11_OTHER,Other,2,2025-08-22T18:18:50.566294
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_12,How much would you want to be paid per year to pull weeds?,,10,Future,,A,10_12_A,"A  $20,000–$30,000",2,2025-08-14T18:18:50.566297
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_13,"How much do you think workers like this (e.g., weeding by hand) are usually paid per year?",,10,Future,,B,10_13_B,"B.  $30,001–$40,000",2,2025-08-15T18:18:50.566300
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_14,"Even before AI hit the job market, over half of young adults (18–29) were still living with their parents. If jobs stay flaky and rent keeps climbing, what’s your Plan B?",,10,Future,,B,10_14_B,B. Homeless,2,2025-08-02T18:18:50.566303
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_15,"When AI does the work, humans still need to eat. Should the government step in—or let it play out? Your ideas now could shape what happens next. This isn’t a quiz—it’s a fork in the road.",,10,Future,,B,10_15_B,B. Do nothing. That’s the trade-off in a capitalism system—freedom with fewer safety nets.,2,2025-08-03T18:18:50.566306
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_16,"Let’s say you got $1,000/month UBI, no strings attached. Would it be survival? Freedom? Strategy? What’s your real plan?",,10,Future,,A,10_16_A,A. Hope it covers rent and food (in some places). Then… probably do nothing.,2,2025-08-22T18:18:50.566309
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_17,"If AI is so powerful—like, powerful enough to take everyone’s job—why can’t it earn $100K a year for everyone?",,10,Future,,B,10_17_B,B  Maybe someday… but not if we don’t make it happen. “My World My Say” means we don’t just answer questions—we question the assumption. Here is my chance to make it happen.,2,2025-08-11T18:18:50.566312
fb0faf2e-84fc-4c06-9df3-473d0754e861,10_19,"If AI can do most of the thinking, what do you think humans are here for?",,10,Future,,OTHER,10_19_OTHER,Other,2,2025-08-18T18:18:50.566314
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_1,Back-to-school isn’t just supplies and schedules. It’s a whole emotional climate change. What’s your first day of school vibe?,,11,School,,C,11_1_C,C. I’m nervous about where I’ll sit—in class and in the cafeteria.,1,2025-08-18T18:18:50.566317
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_2,What went through your head when you saw your class seating chart?,,11,School,,C,11_2_C,"C. “Omg, next to them? I won.”",1,2025-08-15T18:18:50.566320
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_3,How different do you feel compared to last school year?,,11,School,,D,11_3_D,D. We’ll see.,1,2025-08-30T18:18:50.566323
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_4,What was your school vibe last year?,,11,School,,C,11_4_C,"C. I was half doing school, half doing damage control.",1,2025-08-12T18:18:50.566326
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_6,What stresses you the most?,,11,School,,A,11_6_A,Big tests,1,2025-08-13T18:18:50.566329
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_8,"If you had to choose a vibe: cozy, chaotic, chill, or clever?",,11,School,,E,11_8_E,E. None.  I *am* the vibe.  Take it or leave it.,2,2025-08-06T18:18:50.566332
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_9,Where do you feel most like yourself in school?,,11,School,,A,11_9_A,"A. In the classroom—when I get to think, solve, or ask questions.",2,2025-08-11T18:18:50.566335
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_10,What’s your usual hallway energy?,,11,School,,A,11_10_A,"A. Smiles, nods, maybe a “heyy”",2,2025-08-21T18:18:50.566338
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_11,"For some, lunch's the best part of the day. For others, it’s like surviving a social obstacle course. How does lunchtime usually feel for you?",,11,School,,C,11_11_C,C. It’s one of the best parts of my day—I feel like I belong.,2,2025-08-21T18:18:50.566340
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_12,When the teacher asks a question and no one answers…,,11,School,,A,11_12_A,A. I raise my hand.  Silence makes me itch.,3,2025-08-03T18:18:50.566344
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_13,"If a teacher calls on you and you don’t know the answer, what do you do?",,11,School,,A,11_13_A,A. Panic quietly and wish for sudden invisibility.,3,2025-08-26T18:18:50.566347
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_14,"If you give the wrong answer in class, what do you do next?",,11,School,,E,11_14_E,E. Argue with the teacher to prove I was right anyway.,3,2025-08-04T18:18:50.566356
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_15,You said something in class or in a group… and everyone just ignored it. What’s your first thought?,,11,School,,D,11_15_D,D. Maybe they didn’t get it—but I’m still glad I said it.,3,2025-08-28T18:18:50.566359
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_16,How do you feel turning in something early?,,11,School,,B,11_16_B,B. Anxious. What if I missed something?,3,2025-08-22T18:18:50.566362
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_17,When a group project falls apart but you did your part…,,11,School,,B,11_17_B,B. I fix it all by myself.  No drama.  Just results.,3,2025-08-07T18:18:50.566365
fb0faf2e-84fc-4c06-9df3-473d0754e861,11_19,What do you wish your teacher understood about you?,,11,School,,D,11_19_D,D. I’m one of the “good” students—but I’m scared of messing up.,4,2025-08-10T18:18:50.566368
fb0faf2e-84fc-4c06-9df3-473d0754e861,12_1,Which video games do you play the most?,,12,Fun_Stuff,,D,12_1_D,"D. Sports/racing games (Rocket League, EA FC/FIFA, Mario Kart)",1,2025-08-18T18:18:50.566371
fb0faf2e-84fc-4c06-9df3-473d0754e861,12_2,Who do you play games with the most?,,12,Fun_Stuff,,D,12_2_D,D. Mix of solo and others,1,2025-08-30T18:18:50.566374
fb0faf2e-84fc-4c06-9df3-473d0754e861,12_4,When do you usually play video games?,,12,Fun_Stuff,,A,12_4_A,A. After school or work,1,2025-08-29T18:18:50.566377
fb0faf2e-84fc-4c06-9df3-473d0754e861,12_5,"If this were your last meal, what would you choose for your main course?",,12,Fun_Stuff,,OTHER,12_5_OTHER,Other,2,2025-08-18T18:18:50.566380
fb0faf2e-84fc-4c06-9df3-473d0754e861,12_6,"If this were your last meal, what would you choose for your drink?",,12,Fun_Stuff,,B,12_6_B,B. Soda,2,2025-08-19T18:18:50.566382
fb0faf2e-84fc-4c06-9df3-473d0754e861,13_1,What do you do when you feel a fart coming during class?,,13,Chaos,,A,13_1_A,A. Hold it. Forever. Even if I implode.,1,2025-08-10T18:18:50.566385
fb0faf2e-84fc-4c06-9df3-473d0754e861,13_2,What’s the worst time for your stomach to make a weird noise?,,13,Chaos,,A,13_2_A,A. During a silent test,1,2025-08-24T18:18:50.566388
fb0faf2e-84fc-4c06-9df3-473d0754e861,13_3,What’s the worst time to sneeze?,,13,Chaos,,OTHER,13_3_OTHER,Other,1,2025-08-14T18:18:50.566391
fb0faf2e-84fc-4c06-9df3-473d0754e861,13_4,Which day is the worst to wake up with a giant pimple?,,13,Chaos,,E,13_4_E,E. Job interview or first date—tie,1,2025-08-25T18:18:50.566394
fb0faf2e-84fc-4c06-9df3-473d0754e861,13_5,What do you do when you wave back—and realize it wasn’t for you?,,13,Chaos,,A,13_5_A,A. Keep waving and hope they adopt you as a friend,2,2025-08-29T18:18:50.566397
fb0faf2e-84fc-4c06-9df3-473d0754e861,13_6,What’s the dumbest reason your friend group has ever argued?,,13,Chaos,,C,13_6_C,C. A TikTok filter chose a “least loyal” and it got serious,2,2025-08-14T18:18:50.566399
fb0faf2e-84fc-4c06-9df3-473d0754e861,13_7,"If your group had a TV show, what’s the first episode called?",,13,Chaos,,B,13_7_B,"B. “We Weren’t Yelling, That’s Just How We Talk”",2,2025-08-14T18:18:50.566402
fb0faf2e-84fc-4c06-9df3-473d0754e861,13_8,What’s the snack rule at your sleepovers?,,13,Chaos,,A,13_8_A,A. No crumbs.,2,2025-08-16T18:18:50.566405
22697f5e-2159-4999-b882-60c5e4955d34,1_1,"“Status: undefined, but not unloved.” Not all love lives are loud. Some are still forming, healing, daydreaming, or blooming when no one’s watching. What’s yours trying to say right now?  If your love life had a status update, what would it say?",,1,Love,,A,1_1_A,A. Unpaired. Unbothered. Still in orbit.,1,2025-08-05T18:18:50.566464
22697f5e-2159-4999-b882-60c5e4955d34,1_2,What kind of love do you believe in?,,1,Love,,OTHER,1_2_OTHER,Other,2,2025-08-04T18:18:50.566468
22697f5e-2159-4999-b882-60c5e4955d34,1_22,"Some love stories end with closure. Others end with… screenshots. Either way, if you can laugh now, it means you’ve made it somewhere new.  What’s a moment from a past relationship you laugh about now?",,1,Love,,C,1_22_C,"C. I bring snacks, drop small gifts. Mostly to pretend I’m cool.",4,2025-08-05T18:18:50.566472
22697f5e-2159-4999-b882-60c5e4955d34,1_24,"Your love life isn’t broken. It’s just in beta. Honest status updates are the start of real growth—and great stories. 💘 If your love life had a status update, what would it say?",,1,Love,,A,1_24_A,A. Ghosted but glowing.,5,2025-08-01T18:18:50.566475
22697f5e-2159-4999-b882-60c5e4955d34,2_1,"What was your friend vibe this summer? Friendship status: IRL, URL, or MIA?",,2,Friends,,D,2_1_D,D. Had one real friend. That's the one that mattered.,1,2025-08-19T18:18:50.566478
22697f5e-2159-4999-b882-60c5e4955d34,2_8,What do you do when a friend hurts your feelings?,,2,Friends,,B,2_8_B,"B. I tell them. If it’s real friendship, we can talk about it.",1,2025-08-08T18:18:50.566482
22697f5e-2159-4999-b882-60c5e4955d34,2_17,What do you wish your friends understood about you?,,2,Friends,,B,2_17_B,B. I get tired from being “on” all the time—even when I’m having fun.,1,2025-08-11T18:18:50.566485
22697f5e-2159-4999-b882-60c5e4955d34,2_18,When a friend chose someone else over you,,2,Friends,,D,2_18_D,D. Went solo. Still iconic.,1,2025-08-09T18:18:50.566489
22697f5e-2159-4999-b882-60c5e4955d34,2_19,Sometimes fitting in costs more than it’s worth.  Have you ever gone along with something that didn’t feel right to you—just to fit in?,,2,Friends,,OTHER,2_19_OTHER,☐ Something else I did or felt:,4,2025-08-10T18:18:50.566492
22697f5e-2159-4999-b882-60c5e4955d34,2_20,What do you do when you don’t want to go along with what your friends are doing?,,2,Friends,,C,2_20_C,"C. I back off. If I mattered, I wouldn’t feel this invisible.",4,2025-08-08T18:18:50.566495
22697f5e-2159-4999-b882-60c5e4955d34,2_21,What do you do when you feel like you’re always the second choice?,,2,Friends,,B,2_21_B,B. I say it straight—I’d rather be honest than lowkey mad.,4,2025-08-24T18:18:50.566498
22697f5e-2159-4999-b882-60c5e4955d34,2_22,"What do you do when a friend is pulling away, but you’re not sure why?",,2,Friends,,C,2_22_C,"C. I send memes like “we’re fine,” even if I’m not.",4,2025-08-05T18:18:50.566501
22697f5e-2159-4999-b882-60c5e4955d34,2_25,It stings to be left out. But picking a guest list isn’t easy either. Sometimes it’s not personal—it’s just hard.  How do you handle it when you’re the host?,,2,Friends,,D,2_25_D,"D. I mix it up. Random combo, let’s see who clicks.",5,2025-08-09T18:18:50.566505
22697f5e-2159-4999-b882-60c5e4955d34,2_26,How do you handle it when someone feels hurt because you didn’t include them?,,2,Friends,,OTHER,2_26_OTHER,Other,5,2025-08-04T18:18:50.566508
22697f5e-2159-4999-b882-60c5e4955d34,3_1,How much time do you usually spend online each day (outside of schoolwork)?,,3,Online_Life,,A,3_1_A,A. Less than 1 hour,1,2025-08-26T18:18:50.566512
22697f5e-2159-4999-b882-60c5e4955d34,3_3,Do you think online friendships are “real friendships”?,,3,Online_Life,,C,3_3_C,C. I don’t have online friendships,1,2025-08-16T18:18:50.566515
22697f5e-2159-4999-b882-60c5e4955d34,3_6,"Pew Research Center (April 2025) reported: Teens acknowledge both positives and negatives: 74% say it’s enhanced friendships; 63% say it’s sparked creativity—but 39% feel overwhelmed by drama, and 31% pressured to post .  How does social media affect your mood? Then see others.",,3,Online_Life,,OTHER,3_6_OTHER,Drop your vibe:,2,2025-08-19T18:18:50.566518
22697f5e-2159-4999-b882-60c5e4955d34,3_9,How do you feel right before you post something?,,3,Online_Life,,B,3_9_B,"B. Nervous, but I hit post anyway.",2,2025-08-28T18:18:50.566521
22697f5e-2159-4999-b882-60c5e4955d34,3_10,What do you do after you post something?,,3,Online_Life,,C,3_10_C,C. Forget about it and then overthink it a week later,2,2025-08-13T18:18:50.566524
22697f5e-2159-4999-b882-60c5e4955d34,3_12,"When a post gets a lot of love, what do you think about next?",,3,Online_Life,,OTHER,3_12_OTHER,Other,2,2025-08-27T18:18:50.566527
22697f5e-2159-4999-b882-60c5e4955d34,3_13,How real are your posts compared to your real life?,,3,Online_Life,,C,3_13_C,C. I keep it vague. Too real is too risky.,2,2025-08-13T18:18:50.566530
22697f5e-2159-4999-b882-60c5e4955d34,3_7,What’s your main reason for posting anything?,,3,Online_Life,,OTHER,3_7_OTHER,Drop your reason:,3,2025-08-15T18:18:50.566533
22697f5e-2159-4999-b882-60c5e4955d34,3_14,Has social media ever made you feel punished for being real?,,3,Online_Life,,C,3_14_C,Never.,3,2025-08-20T18:18:50.566538
22697f5e-2159-4999-b882-60c5e4955d34,3_11,How do you feel when people leave kind comments on your post?,,3,Online_Life,,B,3_11_B,"B. I smile, then scroll",4,2025-08-27T18:18:50.566541
22697f5e-2159-4999-b882-60c5e4955d34,3_17,If your post didn’t get any likes... what’s your first thought?,,3,Online_Life,,A,3_17_A,A. No vibe received,4,2025-08-01T18:18:50.566544
22697f5e-2159-4999-b882-60c5e4955d34,3_18,Do you ever scroll through your own old posts?,,3,Online_Life,,C,3_18_C,C. Not really,4,2025-08-03T18:18:50.566547
22697f5e-2159-4999-b882-60c5e4955d34,3_25,What’s your relationship with deleting posts?,,3,Online_Life,,OTHER,3_25_OTHER,Something else:,4,2025-08-08T18:18:50.566550
22697f5e-2159-4999-b882-60c5e4955d34,3_19,When you see people’s happy posts…,,3,Online_Life,,B,3_19_B,B. Just their highlight reel. I know the drill,5,2025-08-04T18:18:50.566553
22697f5e-2159-4999-b882-60c5e4955d34,3_20,What’s your energy when watching a friend go viral?,,3,Online_Life,,C,3_20_C,C. Not gonna lie… wish it was me,5,2025-08-04T18:18:50.566556
22697f5e-2159-4999-b882-60c5e4955d34,3_24,"How do you know you’ve emotionally graduated from a trend, with honors?",,3,Online_Life,,A,3_24_A,A. When you scroll past it like it’s your ex in the hallway,5,2025-07-31T18:18:50.566559
22697f5e-2159-4999-b882-60c5e4955d34,3_27,When you don’t post for a while…,,3,Online_Life,,C,3_27_C,C. I’ve never thought about it.,5,2025-08-20T18:18:50.566562
22697f5e-2159-4999-b882-60c5e4955d34,3_21,What’s your birthday vibe online?,,3,Online_Life,,OTHER,3_21_OTHER,Also this:,6,2025-08-03T18:18:50.566565
22697f5e-2159-4999-b882-60c5e4955d34,3_22,How do you feel when your birthday gets posted online by the platform (or others)?,,3,Online_Life,,A,3_22_A,A. Lowkey panic—what if no one says anything?,6,2025-08-02T18:18:50.566568
22697f5e-2159-4999-b882-60c5e4955d34,3_23,"When people post birthday edits on TikTok, do you ever feel weird about your own?",,3,Online_Life,,A,3_23_A,A. I love them but kinda jealous,6,2025-08-03T18:18:50.566571
22697f5e-2159-4999-b882-60c5e4955d34,4_1,"No dress code, no shade. Style isn’t just what you wear—it’s a way to say “this is me” without talking.  What’s your dream outfit if no one could judge?",,4,Pinky,,D,4_1_D,D. Honestly? Pajamas. Always pajamas.,1,2025-08-12T18:18:50.566574
22697f5e-2159-4999-b882-60c5e4955d34,4_3,What color feels like “you” today?,,4,Pinky,,C,4_3_C,C. Lavender — sweet but mysterious,1,2025-08-30T18:18:50.566577
22697f5e-2159-4999-b882-60c5e4955d34,4_5,What’s your favorite kind of quiet?,,4,Pinky,,C,4_5_C,C. Reading under a blanket,1,2025-08-17T18:18:50.566579
22697f5e-2159-4999-b882-60c5e4955d34,4_8,What’s a red flag you’d walk past with sunglasses on?,,4,Pinky,,D,4_8_D,D. Says “I’m not like other guys” unironically,1,2025-08-08T18:18:50.566582
22697f5e-2159-4999-b882-60c5e4955d34,4_9,What’s your personal theme song when you enter a room?,,4,Pinky,,B,4_9_B,B. “7 Rings” – Ariana Grande,1,2025-08-21T18:18:50.566585
22697f5e-2159-4999-b882-60c5e4955d34,4_2,"Lip gloss, mascara, or blush—you only get one?",,4,Pinky,,D,4_2_D,D. None.  I’m going full skin and vibes.,2,2025-08-01T18:18:50.566588
22697f5e-2159-4999-b882-60c5e4955d34,4_6,What tiny thing makes you feel loved?,,4,Pinky,,OTHER,4_6_OTHER,Other,2,2025-08-04T18:18:50.566591
22697f5e-2159-4999-b882-60c5e4955d34,4_7,"If you could bottle a moment and wear it as perfume, what would it be?",,4,Pinky,,OTHER,4_7_OTHER,Other,2,2025-08-08T18:18:50.566594
22697f5e-2159-4999-b882-60c5e4955d34,4_14,What’s a little thing that makes you feel pretty or powerful?,,4,Pinky,,A,4_14_A,A. Wearing something that’s totally me—even if no one else gets it.,2,2025-08-27T18:18:50.566596
22697f5e-2159-4999-b882-60c5e4955d34,4_4,"If your emotions had a scent, what would today’s be?",,4,Pinky,,D,4_4_D,D. Rain — calm but a little heavy,3,2025-08-03T18:18:50.566599
22697f5e-2159-4999-b882-60c5e4955d34,4_10,👕👗 If you had to pick one outfit combo to see every day for a year—on yourself or your crush—which one wins?,,4,Pinky,,B,4_10_B,B. Flowy dress + sneakers = floaty but grounded,3,2025-08-13T18:18:50.566602
22697f5e-2159-4999-b882-60c5e4955d34,4_11,What’s your “I woke up late” outfit —on yourself or your crush?,,4,Pinky,,OTHER,4_11_OTHER,Other,3,2025-08-20T18:18:50.566605
22697f5e-2159-4999-b882-60c5e4955d34,4_12,If you had to wear one for a year—shy but somehow magnetic—on yourself or your crush—which one wins?,,4,Pinky,,B,4_12_B,"B. Flowy top, vintage earrings, always a book in hand",3,2025-08-26T18:18:50.566608
22697f5e-2159-4999-b882-60c5e4955d34,4_13,💼 If you had to wear one vibe for a year—bossy but in denial——on yourself or your crush—which one wins?,,4,Pinky,,C,4_13_C,"C. Hoodie, 3 bracelets, and a tone that turns into a group project voice without warning",3,2025-08-08T18:18:50.566611
22697f5e-2159-4999-b882-60c5e4955d34,5_3,🔵 What’s your personal theme song when you enter a room? (Lowkey Edition),,5,Lowkey,,B,5_3_B,B. “Someone You Loved” – Lewis Capaldi,1,2025-08-24T18:18:50.566614
22697f5e-2159-4999-b882-60c5e4955d34,5_5,Your friend sends a long message. You don’t know how to reply.,,5,Lowkey,,B,5_5_B,B. “Whoa. That’s… a lot.” (and vanish),1,2025-08-16T18:18:50.566617
22697f5e-2159-4999-b882-60c5e4955d34,5_7,What’s your best move when you’re being watched?,,5,Lowkey,,B,5_7_B,B. Go silent mode.,1,2025-08-09T18:18:50.566620
22697f5e-2159-4999-b882-60c5e4955d34,5_9,👕👟 If you had to pick one outfit combo to see every day for a year—on yourself or your crush—which one wins? Lowkey,,5,Lowkey,,A,5_9_A,A. Hoodie + joggers = peak comfort mode,1,2025-08-07T18:18:50.566622
22697f5e-2159-4999-b882-60c5e4955d34,5_10,What’s your “I’m not trying but still cute” go-to—on yourself or your crush? Lowkey,,5,Lowkey,,C,5_10_C,"C. Black tee, messy bedhead, and a very chill walk",1,2025-08-04T18:18:50.566625
22697f5e-2159-4999-b882-60c5e4955d34,5_6,Where do you usually sit when things feel too much?,,5,Lowkey,,D,5_6_D,D. Hood up. Don’t care.,2,2025-08-30T18:18:50.566628
22697f5e-2159-4999-b882-60c5e4955d34,5_8,What sound feels most like you?,,5,Lowkey,,C,5_8_C,C. Bass thumping from way down the block.,2,2025-08-25T18:18:50.566634
22697f5e-2159-4999-b882-60c5e4955d34,5_11,🧲 If you had to wear one vibe for a year—lowkey nervous but somehow magnetic—on yourself or your crush—which one wins?,,5,Lowkey,,B,5_11_B,"B. Worn denim jacket, headphones around your neck, and a sketchbook in your bag",2,2025-08-25T18:18:50.566637
22697f5e-2159-4999-b882-60c5e4955d34,5_12,💼 If you had to wear one vibe for a year—bossy but in denial——on yourself or your crush—which one wins?,,5,Lowkey,,A,5_12_A,"A. Zip-up hoodie, sneakers, and a group chat you “accidentally” renamed",2,2025-08-23T18:18:50.566640
22697f5e-2159-4999-b882-60c5e4955d34,6_7,Have you ever changed yourself to fit in? [playlist:spiral],,6,Personal,,D,6_7_D,"D. Nah. If they don’t vibe with the real me, that’s their issue.",1,2025-08-26T18:18:50.566642
22697f5e-2159-4999-b882-60c5e4955d34,6_32,What are you building right now that gives you energy or pride?,,6,Personal,,B,6_32_B,B. I’m getting better at something creative or athletic.,1,2025-08-02T18:18:50.566645
22697f5e-2159-4999-b882-60c5e4955d34,6_8,Who do you trust with your secrets?,,6,Personal,,B,6_8_B,B. A friend,2,2025-08-23T18:18:50.566648
22697f5e-2159-4999-b882-60c5e4955d34,6_27,If people go quiet when you walk by... what do you assume?,,6,Personal,,OTHER,6_27_OTHER,Other,2,2025-08-05T18:18:50.566651
22697f5e-2159-4999-b882-60c5e4955d34,6_30,What do you want to remind yourself when people leave you out? [playlist:Rejection] [playlist:Believe],,6,Personal,,OTHER,6_30_OTHER,Other,2,2025-08-19T18:18:50.566654
22697f5e-2159-4999-b882-60c5e4955d34,6_12,Where does your creativity show up most?,,6,Personal,,A,6_12_A,"A. In stories, or music I’m proud to make.",4,2025-08-10T18:18:50.566662
22697f5e-2159-4999-b882-60c5e4955d34,6_13,What’s your favorite way to express yourself?,,6,Personal,,D,6_13_D,"D. Through how I look, move, or sound—music, style, or vibe.",4,2025-08-10T18:18:50.566665
22697f5e-2159-4999-b882-60c5e4955d34,6_22,What color best matches your mood right now?,,6,Personal,,D,6_22_D,"D. Gray – tired, overwhelmed, just surviving",4,2025-08-30T18:18:50.566668
22697f5e-2159-4999-b882-60c5e4955d34,6_23,"If your thoughts had a soundtrack today, what would it sound like?",,6,Personal,,B,6_23_B,B. Classical piano that gets dramatic for no reason,4,2025-08-13T18:18:50.566672
22697f5e-2159-4999-b882-60c5e4955d34,6_24,"If your mind was a weather forecast today, what would it say?",,6,Personal,,B,6_24_B,"B. Light breeze, clear skies, and good energy",4,2025-08-13T18:18:50.566674
22697f5e-2159-4999-b882-60c5e4955d34,6_20,How do you handle the pressure to be perfect?,,6,Personal,,A,6_20_A,A. I panic and try to meet every expectation—even if it breaks me.,5,2025-08-14T18:18:50.566678
22697f5e-2159-4999-b882-60c5e4955d34,6_21,What helps you calm down when life feels too big?,,6,Personal,,B,6_21_B,B. Talk to someone who helps me make sense of it.,5,2025-08-20T18:18:50.566680
22697f5e-2159-4999-b882-60c5e4955d34,6_4,Do you ever think about how the way you talk affects how clearly you get your point across?,,6,Personal,,D,6_4_D,D. I honestly never think about it. Should I?,6,2025-08-03T18:18:50.566683
22697f5e-2159-4999-b882-60c5e4955d34,6_5,This isn’t grammar police—we don’t care where commas go. We’re just asking… how many “likes” per sentence are you rocking these days? No shade. Just stats.,,6,Personal,,C,6_5_C,"C. Like, how many are we talking? Like five per sentence? Like, whatever.",6,2025-08-19T18:18:50.566686
22697f5e-2159-4999-b882-60c5e4955d34,6_6,"You know when you say “you know”… and the other person doesn’t actually know? But you say it anyway… because it feels right? So how often do you, like, you know… say “you know”?  (This question is—you know—kind of genius.)",,6,Personal,,A,6_6_A,"A. I say it when I’m nervous, you know?",6,2025-08-19T18:18:50.566689
22697f5e-2159-4999-b882-60c5e4955d34,6_26,Do you ever feel like you’re on the outside looking in?,,6,Personal,,D,6_26_D,"D. Sometimes, but I’ve found a few people who get me.",7,2025-08-14T18:18:50.566692
22697f5e-2159-4999-b882-60c5e4955d34,6_34,"After homework, who do you usually spend time with?",,6,Personal,,OTHER,6_34_OTHER,Other,7,2025-08-08T18:18:50.566695
22697f5e-2159-4999-b882-60c5e4955d34,7_1,"Forgiveness isn’t a race. Fast, slow, or never—how you handle it is still a story worth telling.  Do you forgive fast, slow… or never?",,7,Healing,,C,7_1_C,C. I never forget—but I pretend I do.,1,2025-08-25T18:18:50.566698
22697f5e-2159-4999-b882-60c5e4955d34,7_3,Do you forgive yourself easily?,,7,Healing,,D,7_3_D,D. Yes—because I’ve learned guilt only holds me back.,1,2025-08-02T18:18:50.566701
22697f5e-2159-4999-b882-60c5e4955d34,8_3,"“When someone crosses the line, your body knows it—even if your face says nothing.”  [playlist:Believe]  What’s your go-to move when someone crosses the line?",,8,Defense,,B,8_3_B,B.  Clap back,1,2025-08-09T18:18:50.566704
22697f5e-2159-4999-b882-60c5e4955d34,8_4,You get one line to shut down a hater—what is it?,,8,Defense,,D,8_4_D,D. “Be honest—do you rehearse this in the mirror?”,1,2025-08-24T18:18:50.566707
22697f5e-2159-4999-b882-60c5e4955d34,8_12,"If someone tries to bring drama, what’s your signature move?",,8,Defense,,C,8_12_C,"C. Screenshot, send to group chat, move on",1,2025-08-09T18:18:50.566710
22697f5e-2159-4999-b882-60c5e4955d34,8_13,No judgment—everyone handles tension their own way. Some pause. Some pounce. Some panic and joke. What’s your go-to rhythm?  We’re not clocking you like it’s the Olympics—just curious what your survival setting is. How many seconds do you pause before replying—especially with difficult people?,,8,Defense,,E,8_13_E,"E. No pause.  If I don’t like them, I say it straight.",1,2025-08-10T18:18:50.566713
22697f5e-2159-4999-b882-60c5e4955d34,8_5,"1 in 5 teens experienced bullying.  You see someone being physically bullied in the hallway—like shoved, blocked, or grabbed. What do you do?",,8,Defense,,A,8_5_A,A. I act like I didn’t notice and keep walking.,2,2025-08-09T18:18:50.566716
