user_uuid,question_code,question_text,question_number,category_id,category_name,option_id,option_select,option_code,option_text,block_number,weight,created_at
cb5a8abc-20c4-4447-955b-b5a8508e1b78,7_5,Imagine they’d actually listen. No excuses. No eye rolls. Just… listening.  [playlist:Hurt]  What would you say to the person who hurt you?,,7,Healing,,B,7_5_B,B.  I wish you knew what it felt like on my side.,2,1.48,2025-08-04T16:11:20.293504
cb5a8abc-20c4-4447-955b-b5a8508e1b78,7_6,What helps you move on from something that still stings?,,7,Healing,,C,7_6_C,C. Rewriting the story so I don’t feel like the loser.,2,1.1,2025-08-20T16:11:20.293515
cb5a8abc-20c4-4447-955b-b5a8508e1b78,7_6,What helps you move on from something that still stings?,,7,Healing,,A,7_6_A,A. Giving it less space in my thoughts—on purpose.,2,0.65,2025-08-20T16:11:20.293515
cb5a8abc-20c4-4447-955b-b5a8508e1b78,7_7,What are the things you’ve done that helped you feel whole again?,,7,Healing,,C,7_7_C,C. I finally let myself cry—and didn’t apologize for it.,2,1.47,2025-08-27T16:11:20.293522
cb5a8abc-20c4-4447-955b-b5a8508e1b78,7_7,What are the things you’ve done that helped you feel whole again?,,7,Healing,,D,7_7_D,D. I helped someone else through their pain.,2,0.52,2025-08-27T16:11:20.293522
cb5a8abc-20c4-4447-955b-b5a8508e1b78,7_7,What are the things you’ve done that helped you feel whole again?,,7,Healing,,B,7_7_B,B. I reconnected with someone who reminded me of my worth.,2,0.76,2025-08-27T16:11:20.293522
cb5a8abc-20c4-4447-955b-b5a8508e1b78,8_1,“Your self-worth is determined by you. You don’t have to depend on someone telling you who you are.” - bell hooks What do you want to believe about yourself—even on tough days?,,8,Defense,,A,8_1_A,"A. That I still matter, even when it’s hard to see it today.",1,1.5,2025-08-29T16:11:20.293532
cb5a8abc-20c4-4447-955b-b5a8508e1b78,8_1,“Your self-worth is determined by you. You don’t have to depend on someone telling you who you are.” - bell hooks What do you want to believe about yourself—even on tough days?,,8,Defense,,C,8_1_C,C. That I’ll grow into someone I’m proud of.,1,0.94,2025-08-29T16:11:20.293532
cb5a8abc-20c4-4447-955b-b5a8508e1b78,8_1,“Your self-worth is determined by you. You don’t have to depend on someone telling you who you are.” - bell hooks What do you want to believe about yourself—even on tough days?,,8,Defense,,B,8_1_B,B. That I’m stronger than one bad moment.,1,0.81,2025-08-29T16:11:20.293532
cb5a8abc-20c4-4447-955b-b5a8508e1b78,8_1,“Your self-worth is determined by you. You don’t have to depend on someone telling you who you are.” - bell hooks What do you want to believe about yourself—even on tough days?,,8,Defense,,OTHER,8_1_OTHER,Other,1,0.89,2025-08-29T16:11:20.293532
cb5a8abc-20c4-4447-955b-b5a8508e1b78,8_2,"Many teens feel: “When the jokes stop, I can finally just be chill around them.” What’s something you wish people would stop teasing you about?",,8,Defense,,B,8_2_B,B. My clothes or the things I like,1,0.63,2025-08-16T16:11:20.293543
cb5a8abc-20c4-4447-955b-b5a8508e1b78,8_2,"Many teens feel: “When the jokes stop, I can finally just be chill around them.” What’s something you wish people would stop teasing you about?",,8,Defense,,A,8_2_A,"A. My body, my voice, or how I look",1,1.24,2025-08-16T16:11:20.293543
cb5a8abc-20c4-4447-955b-b5a8508e1b78,8_2,"Many teens feel: “When the jokes stop, I can finally just be chill around them.” What’s something you wish people would stop teasing you about?",,8,Defense,,OTHER,8_2_OTHER,Other,1,0.84,2025-08-16T16:11:20.293543
cb5a8abc-20c4-4447-955b-b5a8508e1b78,8_11,What’s your villain origin story?,,8,Defense,,B,8_11_B,B. I wore my best outfit and no one noticed.,1,1.14,2025-08-16T16:11:20.293551
cb5a8abc-20c4-4447-955b-b5a8508e1b78,8_10,"What if someone made fun of your parent—how they look, talk, or what they do?",,8,Defense,,D,8_10_D,D. I’d laugh it off so they don’t see me hurt.,2,0.67,2025-08-04T16:11:20.293557
cb5a8abc-20c4-4447-955b-b5a8508e1b78,8_10,"What if someone made fun of your parent—how they look, talk, or what they do?",,8,Defense,,A,8_10_A,"A. I’d feel furious, but I wouldn’t know what to say.",2,0.66,2025-08-04T16:11:20.293557
cb5a8abc-20c4-4447-955b-b5a8508e1b78,8_10,"What if someone made fun of your parent—how they look, talk, or what they do?",,8,Defense,,OTHER,8_10_OTHER,Other,2,0.53,2025-08-04T16:11:20.293557
cb5a8abc-20c4-4447-955b-b5a8508e1b78,8_10,"What if someone made fun of your parent—how they look, talk, or what they do?",,8,Defense,,C,8_10_C,"C. I’d defend them, even if it made things worse.",2,0.92,2025-08-04T16:11:20.293557
cb5a8abc-20c4-4447-955b-b5a8508e1b78,9_24,Support isn’t just about love—it’s about how it’s given. Even the best intentions can miss the mark. What would actually help you feel seen and heard? Want to say something without a fight? Share this playlist with your parent. It's not about blame. It’s about how support can feel strong and soft. [playlist:Family]  What do you wish your parents did differently to support you?,,9,Family,,C,9_24_C,C. Stop comparing me to other kids or my siblings.,2,1.42,2025-08-07T16:11:20.293574
cb5a8abc-20c4-4447-955b-b5a8508e1b78,9_24,Support isn’t just about love—it’s about how it’s given. Even the best intentions can miss the mark. What would actually help you feel seen and heard? Want to say something without a fight? Share this playlist with your parent. It's not about blame. It’s about how support can feel strong and soft. [playlist:Family]  What do you wish your parents did differently to support you?,,9,Family,,OTHER,9_24_OTHER,Other,2,0.67,2025-08-07T16:11:20.293574
cb5a8abc-20c4-4447-955b-b5a8508e1b78,9_24,Support isn’t just about love—it’s about how it’s given. Even the best intentions can miss the mark. What would actually help you feel seen and heard? Want to say something without a fight? Share this playlist with your parent. It's not about blame. It’s about how support can feel strong and soft. [playlist:Family]  What do you wish your parents did differently to support you?,,9,Family,,A,9_24_A,A. Listen without interrupting or trying to fix it.,2,1.04,2025-08-07T16:11:20.293574
cb5a8abc-20c4-4447-955b-b5a8508e1b78,9_24,Support isn’t just about love—it’s about how it’s given. Even the best intentions can miss the mark. What would actually help you feel seen and heard? Want to say something without a fight? Share this playlist with your parent. It's not about blame. It’s about how support can feel strong and soft. [playlist:Family]  What do you wish your parents did differently to support you?,,9,Family,,B,9_24_B,B. Trust that I’m trying—even if I don’t do things their way.,2,1.38,2025-08-07T16:11:20.293574
cb5a8abc-20c4-4447-955b-b5a8508e1b78,9_13,"Even when it’s hard to watch, arguments can teach us things.   What have your parents’ arguments taught you—about love, respect, or yourself?",,9,Family,,A,9_13_A,A. That real love doesn’t always look calm—but it should still feel safe.,3,0.69,2025-08-21T16:11:20.293586
cb5a8abc-20c4-4447-955b-b5a8508e1b78,9_13,"Even when it’s hard to watch, arguments can teach us things.   What have your parents’ arguments taught you—about love, respect, or yourself?",,9,Family,,D,9_13_D,D. I’m not sure yet—but I’ve been paying attention.,3,1.04,2025-08-21T16:11:20.293586
cb5a8abc-20c4-4447-955b-b5a8508e1b78,9_19,"Some chores you’re asked to do. Others just… become yours. Cooking, cleaning, babysitting—every home runs on someone’s effort.  Which jobs do you find yourself doing (even when no one says thanks)?",,9,Family,,A,9_19_A,A. Cleaning,4,0.72,2025-08-18T16:11:20.293596
cb5a8abc-20c4-4447-955b-b5a8508e1b78,9_21,Some save. Some spend. Some make it disappear on snacks and vibes. Money habits start early—even the tiny ones.  What do you usually do with your allowance?,,9,Family,,B,9_21_B,B. Buy birthday or Christmas gifts,4,0.5,2025-08-26T16:11:20.293602
cb5a8abc-20c4-4447-955b-b5a8508e1b78,9_21,Some save. Some spend. Some make it disappear on snacks and vibes. Money habits start early—even the tiny ones.  What do you usually do with your allowance?,,9,Family,,OTHER,9_21_OTHER,Other,4,1.43,2025-08-26T16:11:20.293602
cb5a8abc-20c4-4447-955b-b5a8508e1b78,9_21,Some save. Some spend. Some make it disappear on snacks and vibes. Money habits start early—even the tiny ones.  What do you usually do with your allowance?,,9,Family,,A,9_21_A,A. Save it,4,1.25,2025-08-26T16:11:20.293602
cb5a8abc-20c4-4447-955b-b5a8508e1b78,9_21,Some save. Some spend. Some make it disappear on snacks and vibes. Money habits start early—even the tiny ones.  What do you usually do with your allowance?,,9,Family,,C,9_21_C,C. Buy games or fun stuff,4,1.27,2025-08-26T16:11:20.293602
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_1,Did you know many teens have tried AI for school or learning? Have you used the following AI tools?,,10,Future,,A,10_1_A,A. ChatGPT,1,1.01,2025-08-07T16:11:20.293613
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_1,Did you know many teens have tried AI for school or learning? Have you used the following AI tools?,,10,Future,,B,10_1_B,B. Claude,1,0.91,2025-08-07T16:11:20.293613
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_1,Did you know many teens have tried AI for school or learning? Have you used the following AI tools?,,10,Future,,D,10_1_D,D. Gemini,1,0.57,2025-08-07T16:11:20.293613
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_1,Did you know many teens have tried AI for school or learning? Have you used the following AI tools?,,10,Future,,OTHER,10_1_OTHER,Other,1,0.89,2025-08-07T16:11:20.293613
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_1,Did you know many teens have tried AI for school or learning? Have you used the following AI tools?,,10,Future,,C,10_1_C,C. DeepSeek,1,1.29,2025-08-07T16:11:20.293613
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_1,Did you know many teens have tried AI for school or learning? Have you used the following AI tools?,,10,Future,,F,10_1_F,E. Midjourney,1,0.59,2025-08-07T16:11:20.293613
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_1,Did you know many teens have tried AI for school or learning? Have you used the following AI tools?,,10,Future,,G,10_1_G,I haven't used any of these yet.,1,0.57,2025-08-07T16:11:20.293613
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_1,Did you know many teens have tried AI for school or learning? Have you used the following AI tools?,,10,Future,,E,10_1_E,D. Suno,1,1.1,2025-08-07T16:11:20.293613
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_2,What did you use them for?,,10,Future,,A,10_2_A,"A. School work (homework, essays, studying, etc.)",1,0.93,2025-08-28T16:11:20.293636
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_2,What did you use them for?,,10,Future,,OTHER,10_2_OTHER,Other,1,1.36,2025-08-28T16:11:20.293636
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_2,What did you use them for?,,10,Future,,D,10_2_D,D. I haven’t used any AI tools yet,1,0.82,2025-08-28T16:11:20.293636
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_2,What did you use them for?,,10,Future,,B,10_2_B,"B. Fun or creative stuff (songs, images, etc.)",1,0.93,2025-08-28T16:11:20.293636
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_7,"You don’t get polled—but you’ll live the outcome. AI is changing jobs, and 41% of grads aren’t using their degrees. What kinds of new jobs do you think could grow—knowing no one can really predict the future?  You may want to check out ""The Future of Work"" at BBC",,10,Future,,E,10_7_E,E.  Tech + emotion mix (teaching with AI tools or ethical AI design),2,0.92,2025-08-29T16:11:20.293648
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_7,"You don’t get polled—but you’ll live the outcome. AI is changing jobs, and 41% of grads aren’t using their degrees. What kinds of new jobs do you think could grow—knowing no one can really predict the future?  You may want to check out ""The Future of Work"" at BBC",,10,Future,,D,10_7_D,"D.  Creative + human-based work (storytelling, design, or mental health)",2,1.28,2025-08-29T16:11:20.293648
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_7,"You don’t get polled—but you’ll live the outcome. AI is changing jobs, and 41% of grads aren’t using their degrees. What kinds of new jobs do you think could grow—knowing no one can really predict the future?  You may want to check out ""The Future of Work"" at BBC",,10,Future,,A,10_7_A,"A.  STEM fields (engineering, computer science, etc.)",2,0.7,2025-08-29T16:11:20.293648
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_7,"You don’t get polled—but you’ll live the outcome. AI is changing jobs, and 41% of grads aren’t using their degrees. What kinds of new jobs do you think could grow—knowing no one can really predict the future?  You may want to check out ""The Future of Work"" at BBC",,10,Future,,B,10_7_B,"B.  Healthcare (nursing, therapy, medicine, etc.)",2,0.84,2025-08-29T16:11:20.293648
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_18,You grew up with AI in your pocket. Maybe you’re the first generation to dream beyond survival. What would you do if you had $100K/year—no strings attached?,,10,Future,,B,10_18_B,"B.  Build something—art, a business, a new idea. So AI serves a real purpose.",2,1.0,2025-08-16T16:11:20.293658
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_20,AI might replace jobs—but it doesn’t have to replace people. Why do you think people should work?,,10,Future,,D,10_20_D,D. Never thought about this.,2,0.5,2025-08-27T16:11:20.293664
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_20,AI might replace jobs—but it doesn’t have to replace people. Why do you think people should work?,,10,Future,,C,10_20_C,C.  To contribute and to feel useful.,2,0.58,2025-08-27T16:11:20.293664
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_20,AI might replace jobs—but it doesn’t have to replace people. Why do you think people should work?,,10,Future,,OTHER,10_20_OTHER,Other,2,1.49,2025-08-27T16:11:20.293664
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_20,AI might replace jobs—but it doesn’t have to replace people. Why do you think people should work?,,10,Future,,A,10_20_A,A.  To earn money to survive.,2,0.81,2025-08-27T16:11:20.293664
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_20,AI might replace jobs—but it doesn’t have to replace people. Why do you think people should work?,,10,Future,,B,10_20_B,"B.  To connect—with people, ideas, the world.",2,1.06,2025-08-27T16:11:20.293664
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_21,In a world changing fast—what do you hope your future self will thank you for?,,10,Future,,B,10_21_B,B. Cutting off what drained me,3,1.05,2025-08-22T16:11:20.293676
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_21,In a world changing fast—what do you hope your future self will thank you for?,,10,Future,,OTHER,10_21_OTHER,Other,3,1.45,2025-08-22T16:11:20.293676
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_21,In a world changing fast—what do you hope your future self will thank you for?,,10,Future,,A,10_21_A,A. Doing what scares me anyway,3,1.42,2025-08-22T16:11:20.293676
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_21,In a world changing fast—what do you hope your future self will thank you for?,,10,Future,,C,10_21_C,C. Taking time to figure myself out,3,0.85,2025-08-22T16:11:20.293676
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_21,In a world changing fast—what do you hope your future self will thank you for?,,10,Future,,D,10_21_D,D. Showing up even when I felt lost,3,1.3,2025-08-22T16:11:20.293676
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_22,"In a tech-filled future, what still excites you most?",,10,Future,,B,10_22_B,B. I’ll finally get to make my own choices.,3,0.73,2025-07-31T16:11:20.293689
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_22,"In a tech-filled future, what still excites you most?",,10,Future,,E,10_22_E,E. Finally proving everyone wrong.,3,1.15,2025-07-31T16:11:20.293689
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_22,"In a tech-filled future, what still excites you most?",,10,Future,,OTHER,10_22_OTHER,Other,3,0.59,2025-07-31T16:11:20.293689
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_22,"In a tech-filled future, what still excites you most?",,10,Future,,D,10_22_D,"D. Making a real impact—on people, the world, something bigger than me.",3,0.73,2025-07-31T16:11:20.293689
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_23,What’s something you secretly hope to be amazing at?,,10,Future,,B,10_23_B,B. Speaking up and owning rooms,3,0.62,2025-08-25T16:11:20.293700
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_23,What’s something you secretly hope to be amazing at?,,10,Future,,D,10_23_D,"D. Being at peace, honestly",3,0.56,2025-08-25T16:11:20.293700
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_24,What’s your biggest fear about the future?,,10,Future,,OTHER,10_24_OTHER,Other,3,1.24,2025-08-18T16:11:20.293707
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_25,What are you quietly building for your future self—something even smarter tech can’t touch?,,10,Future,,B,10_25_B,"B. Emotional strength—like setting boundaries, managing feelings, or listening better.",3,1.19,2025-08-30T16:11:20.293713
cb5a8abc-20c4-4447-955b-b5a8508e1b78,10_25,What are you quietly building for your future self—something even smarter tech can’t touch?,,10,Future,,OTHER,10_25_OTHER,Other,3,1.11,2025-08-30T16:11:20.293713
cb5a8abc-20c4-4447-955b-b5a8508e1b78,11_5,Which school subjects do you actually enjoy? (Pick up to 3),,11,School,,F,11_5_F,F. Foreign Languages,1,0.58,2025-07-31T16:11:20.293720
cb5a8abc-20c4-4447-955b-b5a8508e1b78,11_5,Which school subjects do you actually enjoy? (Pick up to 3),,11,School,,G,11_5_G,G. PE / Health,1,0.8,2025-07-31T16:11:20.293720
cb5a8abc-20c4-4447-955b-b5a8508e1b78,11_7,Which PE sports do you like most? (Pick up to 3),,11,School,,D,11_7_D,Baseball / Softball,1,1.21,2025-07-31T16:11:20.293728
cb5a8abc-20c4-4447-955b-b5a8508e1b78,11_18,Teachers are asking for more meaningful teaching. Students are asking for more purpose and connection. And AI? It’s already answering the easy stuff—so what we teach (and how) has to evolve. So what do you wish school did differently—to actually help students like you?,,11,School,,A,11_18_A,A. Teach us how to ask better questions—not just give right answers.,4,1.13,2025-08-16T16:11:20.293734
cb5a8abc-20c4-4447-955b-b5a8508e1b78,11_18,Teachers are asking for more meaningful teaching. Students are asking for more purpose and connection. And AI? It’s already answering the easy stuff—so what we teach (and how) has to evolve. So what do you wish school did differently—to actually help students like you?,,11,School,,C,11_18_C,"C. Let us try things. Create, fail, fix, repeat. That’s how we grow.",4,1.32,2025-08-16T16:11:20.293734
cb5a8abc-20c4-4447-955b-b5a8508e1b78,11_18,Teachers are asking for more meaningful teaching. Students are asking for more purpose and connection. And AI? It’s already answering the easy stuff—so what we teach (and how) has to evolve. So what do you wish school did differently—to actually help students like you?,,11,School,,B,11_18_B,B. Show us why this matters—connect it to our futures.,4,1.45,2025-08-16T16:11:20.293734
cb5a8abc-20c4-4447-955b-b5a8508e1b78,11_20,What do you think your teachers might be struggling with?,,11,School,,C,11_20_C,C. Trying to get respected while we act wild sometimes.,4,1.06,2025-08-27T16:11:20.293742
cb5a8abc-20c4-4447-955b-b5a8508e1b78,11_20,What do you think your teachers might be struggling with?,,11,School,,B,11_20_B,B. Trying to help students with different needs.,4,0.84,2025-08-27T16:11:20.293742
cb5a8abc-20c4-4447-955b-b5a8508e1b78,11_20,What do you think your teachers might be struggling with?,,11,School,,A,11_20_A,A. Trying to be chill while dealing with their own stress.,4,0.54,2025-08-27T16:11:20.293742
cb5a8abc-20c4-4447-955b-b5a8508e1b78,11_20,What do you think your teachers might be struggling with?,,11,School,,OTHER,11_20_OTHER,Other,4,0.78,2025-08-27T16:11:20.293742
cb5a8abc-20c4-4447-955b-b5a8508e1b78,12_3,What keeps you playing a game? What’s the hook? (Pick one or two),,12,Fun_Stuff,,B,12_3_B,"B. I love the visuals, sounds, or vibe",1,0.89,2025-08-14T16:11:20.293756
cb5a8abc-20c4-4447-955b-b5a8508e1b78,12_7,What kind of shows or movies do you watch most? (Pick up to 3),,12,Fun_Stuff,,OTHER,12_7_OTHER,"Your 3 favotire movies, separated by "","" please:",3,0.55,2025-08-25T16:11:20.293762
cb5a8abc-20c4-4447-955b-b5a8508e1b78,12_8,Where do you usually watch movies or shows? (Pick up to 3),,12,Fun_Stuff,,E,12_8_E,E. Phone,3,1.01,2025-08-19T16:11:20.293768
cb5a8abc-20c4-4447-955b-b5a8508e1b78,12_8,Where do you usually watch movies or shows? (Pick up to 3),,12,Fun_Stuff,,F,12_8_F,F. I don’t really watch movies or shows,3,1.0,2025-08-19T16:11:20.293768
cb5a8abc-20c4-4447-955b-b5a8508e1b78,12_9,"Do you watch sports? If yes, what do you watch the most? (Pick 2)",,12,Fun_Stuff,,A,12_9_A,American Football,4,0.55,2025-08-08T16:11:20.293776
069bc055-48a9-4036-9f6a-bf683ca8464c,1_4,Which meet-cute(s) would you totally fall for? (Pick all that make your heart do the thing 💘),,1,Love,,D,1_4_D,D. Assigned to sit next to each other in class,1,1.39,2025-08-21T16:11:20.293838
069bc055-48a9-4036-9f6a-bf683ca8464c,1_4,Which meet-cute(s) would you totally fall for? (Pick all that make your heart do the thing 💘),,1,Love,,A,1_4_A,A. Reaching for the same book at a bookstore,1,1.49,2025-08-21T16:11:20.293838
069bc055-48a9-4036-9f6a-bf683ca8464c,1_4,Which meet-cute(s) would you totally fall for? (Pick all that make your heart do the thing 💘),,1,Love,,B,1_4_B,"B. Bumping into each other at a concert, literally",1,1.21,2025-08-21T16:11:20.293838
069bc055-48a9-4036-9f6a-bf683ca8464c,1_4,Which meet-cute(s) would you totally fall for? (Pick all that make your heart do the thing 💘),,1,Love,,C,1_4_C,C. Wrong text that turns into a real convo,1,0.69,2025-08-21T16:11:20.293838
069bc055-48a9-4036-9f6a-bf683ca8464c,1_6,What do you imagine when you think about your first love?,,1,Love,,D,1_6_D,"D. Freedom from my family—a way to feel older, more in control of my life.",1,0.53,2025-08-27T16:11:20.293851
069bc055-48a9-4036-9f6a-bf683ca8464c,1_6,What do you imagine when you think about your first love?,,1,Love,,C,1_6_C,C. A sign that I’m lovable—something to show others I’m not left out.,1,1.08,2025-08-27T16:11:20.293851
069bc055-48a9-4036-9f6a-bf683ca8464c,1_6,What do you imagine when you think about your first love?,,1,Love,,A,1_6_A,A. All touch. All spark. Like we don’t need anyone else.,1,0.54,2025-08-27T16:11:20.293851
069bc055-48a9-4036-9f6a-bf683ca8464c,1_6,What do you imagine when you think about your first love?,,1,Love,,OTHER,1_6_OTHER,"None of these, but something.",1,0.58,2025-08-27T16:11:20.293851
069bc055-48a9-4036-9f6a-bf683ca8464c,1_6,What do you imagine when you think about your first love?,,1,Love,,B,1_6_B,B. Someone who sees me. We both grow.,1,1.32,2025-08-27T16:11:20.293851
069bc055-48a9-4036-9f6a-bf683ca8464c,1_7,Which line from a rom-com would you want someone to say to you?,,1,Love,,OTHER,1_7_OTHER,Other,1,1.17,2025-08-10T16:11:20.293864
069bc055-48a9-4036-9f6a-bf683ca8464c,1_7,Which line from a rom-com would you want someone to say to you?,,1,Love,,B,1_7_B,B. “It’s always been you.”,1,1.18,2025-08-10T16:11:20.293864
069bc055-48a9-4036-9f6a-bf683ca8464c,1_7,Which line from a rom-com would you want someone to say to you?,,1,Love,,A,1_7_A,A. “You make me want to be better.”,1,1.32,2025-08-10T16:11:20.293864
069bc055-48a9-4036-9f6a-bf683ca8464c,1_7,Which line from a rom-com would you want someone to say to you?,,1,Love,,C,1_7_C,C. “I didn’t know what home felt like until you.”,1,1.01,2025-08-10T16:11:20.293864
069bc055-48a9-4036-9f6a-bf683ca8464c,1_8,How do you act when your crush is nearby?,,1,Love,,D,1_8_D,D. I over analyze everything I say—or don’t say anything at all.,1,0.95,2025-08-05T16:11:20.293875
069bc055-48a9-4036-9f6a-bf683ca8464c,1_8,How do you act when your crush is nearby?,,1,Love,,C,1_8_C,C. I get louder or funnier without even realizing it.,1,0.68,2025-08-05T16:11:20.293875
069bc055-48a9-4036-9f6a-bf683ca8464c,1_8,How do you act when your crush is nearby?,,1,Love,,OTHER,1_8_OTHER,My version:,1,1.49,2025-08-05T16:11:20.293875
069bc055-48a9-4036-9f6a-bf683ca8464c,1_8,How do you act when your crush is nearby?,,1,Love,,A,1_8_A,"A. I avoid eye contact, freeze up, or pretend I don’t notice them.",1,1.5,2025-08-05T16:11:20.293875
069bc055-48a9-4036-9f6a-bf683ca8464c,1_15,"If someone told you 'I love you' way too early, what would you do?",,1,Love,,C,1_15_C,"C. Say “sorry, I’m not feeling it like that” and pull away.",1,0.71,2025-08-22T16:11:20.293886
069bc055-48a9-4036-9f6a-bf683ca8464c,1_15,"If someone told you 'I love you' way too early, what would you do?",,1,Love,,A,1_15_A,A. I glitch. Then change the topic like nothing happened.,1,0.83,2025-08-22T16:11:20.293886
069bc055-48a9-4036-9f6a-bf683ca8464c,1_9,How do you show someone you like them? [playlist:Love],,1,Love,,C,1_9_C,"C. I bring snacks, drop small gifts. Mostly to pretend I’m cool.",2,0.56,2025-08-06T16:11:20.293894
069bc055-48a9-4036-9f6a-bf683ca8464c,1_9,How do you show someone you like them? [playlist:Love],,1,Love,,OTHER,1_9_OTHER,Other,2,1.41,2025-08-06T16:11:20.293894
069bc055-48a9-4036-9f6a-bf683ca8464c,1_10,What do you wish someone you like understood about you?,,1,Love,,A,1_10_A,"A. Feelings? Yeah, they’re in there. Just behind six layers of nope.",2,1.45,2025-08-15T16:11:20.293901
069bc055-48a9-4036-9f6a-bf683ca8464c,1_10,What do you wish someone you like understood about you?,,1,Love,,B,1_10_B,B. Like me for me—not just the highlight reel.,2,0.61,2025-08-15T16:11:20.293901
069bc055-48a9-4036-9f6a-bf683ca8464c,1_10,What do you wish someone you like understood about you?,,1,Love,,C,1_10_C,C. Not dating. Still wanna stand close in a hallway for no reason.,2,1.22,2025-08-15T16:11:20.293901
069bc055-48a9-4036-9f6a-bf683ca8464c,1_10,What do you wish someone you like understood about you?,,1,Love,,OTHER,1_10_OTHER,More:,2,0.8,2025-08-15T16:11:20.293901
069bc055-48a9-4036-9f6a-bf683ca8464c,1_12,"Heartbreak doesn’t follow rules. Whether you cried, created, or just kept going—you showed up for yourself. And that matters. When your crush likes someone else",,1,Love,,C,1_12_C,C. I’m moving on. One doom scroll at a time.,2,0.72,2025-08-13T16:11:20.293912
069bc055-48a9-4036-9f6a-bf683ca8464c,1_12,"Heartbreak doesn’t follow rules. Whether you cried, created, or just kept going—you showed up for yourself. And that matters. When your crush likes someone else",,1,Love,,B,1_12_B,B. Sent a dramatic text. No follow-up.,2,1.01,2025-08-13T16:11:20.293912
069bc055-48a9-4036-9f6a-bf683ca8464c,1_12,"Heartbreak doesn’t follow rules. Whether you cried, created, or just kept going—you showed up for yourself. And that matters. When your crush likes someone else",,1,Love,,A,1_12_A,A. Scheduled a breakdown. Showed up on time.,2,1.33,2025-08-13T16:11:20.293912
069bc055-48a9-4036-9f6a-bf683ca8464c,1_12,"Heartbreak doesn’t follow rules. Whether you cried, created, or just kept going—you showed up for yourself. And that matters. When your crush likes someone else",,1,Love,,D,1_12_D,D. Turned it into fiction. Gave myself the better ending.,2,1.07,2025-08-13T16:11:20.293912
069bc055-48a9-4036-9f6a-bf683ca8464c,1_12,"Heartbreak doesn’t follow rules. Whether you cried, created, or just kept going—you showed up for yourself. And that matters. When your crush likes someone else",,1,Love,,OTHER,1_12_OTHER,Other,2,1.28,2025-08-13T16:11:20.293912
069bc055-48a9-4036-9f6a-bf683ca8464c,1_14,"If someone likes you but you don’t feel the same, what do you do?",,1,Love,,A,1_14_A,A. I fade like Wi-Fi in a tunnel.,2,1.23,2025-08-08T16:11:20.293925
069bc055-48a9-4036-9f6a-bf683ca8464c,1_23,"If your love life was a playlist, what’s the title?",,1,Love,,C,1_23_C,C. “This One Feels Real”,2,1.22,2025-08-26T16:11:20.293931
069bc055-48a9-4036-9f6a-bf683ca8464c,1_3,Real safety isn’t just about avoiding harm—it’s about feeling free to be yourself. You deserve people who don’t just like you—but protect your peace. What makes you feel safe with someone?,,1,Love,,OTHER,1_3_OTHER,Also this:,3,1.15,2025-08-07T16:11:20.293936
069bc055-48a9-4036-9f6a-bf683ca8464c,1_5,Real love isn’t about perfect. It’s about the little weird things that make someone feel weirdly right. What’s your crush ick you secretly find cute?,,1,Love,,OTHER,1_5_OTHER,Else,3,1.07,2025-08-06T16:11:20.293943
069bc055-48a9-4036-9f6a-bf683ca8464c,1_5,Real love isn’t about perfect. It’s about the little weird things that make someone feel weirdly right. What’s your crush ick you secretly find cute?,,1,Love,,C,1_5_C,C. Awful at texting. Sends novels out of nowhere.,3,0.81,2025-08-06T16:11:20.293943
